AuthorId,RecipeId,Rating,Like
395050B,301097,2.0,0
395085E,126673,2.0,0
395244E,169571,2.0,0
39525B,322998,2.0,0
395263A,135350,2.0,0
39526C,12102,2.0,0
395335D,135725,2.0,0
395485E,80788,2.0,0
395505C,44299,2.0,0
395505C,42388,2.0,0
395608E,252493,2.0,0
395631D,9272,2.0,0
39568A,72578,2.0,0
39568A,19267,2.0,0
395734B,174545,2.0,0
395787E,40092,2.0,0
395970D,217484,2.0,0
395972A,109569,2.0,0
395972A,100898,2.0,0
395972A,342422,2.0,0
395972A,109767,2.0,0
395972A,118931,2.0,0
395972A,33665,2.0,0
39602B,67256,2.0,0
396053C,92021,2.0,0
396057E,68007,2.0,0
396122B,116185,2.0,0
396210D,17051,2.0,0
396223A,252449,2.0,0
396351A,221675,2.0,0
396351A,96988,2.0,0
396351A,227841,2.0,0
396351A,65162,2.0,0
396351A,528613,2.0,0
396351A,16193,2.0,0
396351A,51796,2.0,0
396351A,89204,2.0,0
396351A,92701,2.0,0
396351A,50847,2.0,0
396351A,16438,2.0,0
396351A,40506,2.0,0
396351A,68091,2.0,1
396385E,254076,2.0,0
39654A,261889,2.0,0
3965649C,112429,2.0,1
396566B,158428,2.0,0
396612A,116119,2.0,0
396612A,100111,2.0,1
39674E,60235,2.0,0
39674E,13546,2.0,0
396857A,196420,2.0,1
396969C,357873,2.0,0
396992A,127009,2.0,0
397055C,84324,2.0,0
397462E,403512,2.0,0
397467D,48824,2.0,0
397536C,190860,2.0,0
397582D,36410,2.0,0
397582D,9836,2.0,0
397582D,349842,2.0,0
397644E,108105,2.0,0
397768A,69942,2.0,0
397768A,20289,2.0,1
397812A,291942,2.0,0
397871B,307336,2.0,0
39790E,2811,2.0,0
397980C,272055,2.0,0
398255C,160992,2.0,0
398275E,150384,2.0,0
398297D,44023,2.0,0
398410D,146728,2.0,0
398446D,63689,2.0,0
398522D,33985,2.0,0
398522D,48760,2.0,0
398522D,104403,2.0,0
398522D,28436,2.0,1
398522D,19534,2.0,1
398629E,192957,2.0,0
398664D,363228,2.0,0
39874D,22301,2.0,0
398792C,84098,2.0,0
398792C,66443,2.0,0
398861B,162853,2.0,0
398861B,32204,2.0,0
398876D,385764,2.0,0
398876D,88596,2.0,0
398876D,129057,2.0,0
398876D,397796,2.0,0
398966A,432153,2.0,0
39899A,370039,2.0,0
39899A,22524,2.0,0
39899A,104052,2.0,0
39899A,64015,2.0,0
39899A,161578,2.0,0
39899A,101476,2.0,0
39899A,242328,2.0,0
39899A,107281,2.0,1
399215E,316646,2.0,0
399228C,113725,2.0,0
399385A,122939,2.0,1
399416A,45412,2.0,0
399416A,442383,2.0,0
399416A,281368,2.0,0
399416A,193216,2.0,0
399416A,155186,2.0,0
399416A,53847,2.0,1
39946B,30165,2.0,0
399474C,29709,2.0,0
399565E,265294,2.0,0
399688A,71472,2.0,0
399688A,289949,2.0,0
399766D,235402,2.0,0
399850B,156541,2.0,0
400008A,4807,2.0,1
40002C,322348,2.0,0
40002C,186783,2.0,0
40002C,473089,2.0,0
40002C,82386,2.0,0
40002C,510317,2.0,0
40002C,315700,2.0,0
40002C,38558,2.0,0
40002C,20880,2.0,0
40002C,39897,2.0,0
40002C,413452,2.0,0
40002C,148346,2.0,0
40002C,113821,2.0,0
40002C,333783,2.0,0
40002C,283982,2.0,0
40002C,93896,2.0,0
40002C,63530,2.0,0
40002C,449228,2.0,0
40002C,175999,2.0,0
40002C,318887,2.0,1
40002C,101144,2.0,1
40002C,223043,2.0,1
40002C,341343,2.0,1
40002C,99966,2.0,1
40002C,540716,2.0,1
40002C,174321,2.0,1
40002C,308742,2.0,1
40002C,200927,2.0,1
40002C,132546,2.0,1
400036B,395312,2.0,0
40007B,15411,2.0,0
400303B,497450,2.0,0
40033A,138629,2.0,0
400390B,474982,2.0,0
400675B,133732,2.0,0
400738A,99156,2.0,0
400815C,10501,2.0,0
400842B,184819,2.0,0
400842B,56191,2.0,0
400866C,33919,2.0,0
400883E,439473,2.0,0
400991A,73825,2.0,0
40103961B,11364,2.0,0
40114B,21387,2.0,0
40115C,30084,2.0,0
40122E,270670,2.0,1
40135547C,150863,2.0,1
401377B,308529,2.0,0
401377B,39145,2.0,0
401377B,28662,2.0,0
401384A,104529,2.0,0
40152A,45809,2.0,0
40152A,86835,2.0,0
401574C,183798,2.0,0
401669A,195193,2.0,0
401711B,81236,2.0,0
401711B,28737,2.0,0
401779E,25420,2.0,0
401800C,24347,2.0,0
401800C,99709,2.0,1
401819C,36752,2.0,0
401902B,80156,2.0,0
40193101A,164780,2.0,0
401938C,267812,2.0,0
401942C,49200,2.0,1
402053D,57413,2.0,1
402065B,95393,2.0,0
402134E,85629,2.0,0
402195A,73166,2.0,1
40228565A,44278,2.0,0
402324D,150384,2.0,0
402324D,387515,2.0,0
402324D,408671,2.0,1
402324D,355132,2.0,1
402362E,263597,2.0,0
40237B,71373,2.0,1
402457E,181870,2.0,1
402559E,215742,2.0,0
402629E,97496,2.0,0
402675D,188990,2.0,0
402731A,60350,2.0,0
40281283C,90266,2.0,0
40281B,83625,2.0,0
40281B,94363,2.0,0
40281B,4792,2.0,1
402888D,101104,2.0,0
402888D,71360,2.0,0
402888D,65768,2.0,0
402888D,32042,2.0,0
402888D,64653,2.0,0
402888D,222669,2.0,0
402888D,77662,2.0,0
402888D,109699,2.0,1
402888D,17265,2.0,1
402888D,31669,2.0,1
402888D,101406,2.0,1
402935E,37638,2.0,0
402968D,76286,2.0,0
403028B,107786,2.0,0
403093B,198962,2.0,0
40313077D,487555,2.0,0
403131E,284637,2.0,0
403169B,71109,2.0,1
403219E,79308,2.0,0
403219E,187096,2.0,0
403219E,54705,2.0,0
403219E,263350,2.0,0
403219E,45008,2.0,0
403219E,279074,2.0,0
403219E,47195,2.0,0
403219E,2925,2.0,0
403219E,107440,2.0,0
403219E,289342,2.0,0
403219E,100634,2.0,0
403219E,291081,2.0,0
403219E,216099,2.0,0
403219E,16596,2.0,0
403219E,185618,2.0,0
403219E,17006,2.0,0
403219E,108932,2.0,0
403219E,1551,2.0,0
403219E,304200,2.0,0
403219E,123294,2.0,0
403219E,250575,2.0,0
403219E,148167,2.0,1
403219E,335434,2.0,1
403219E,111854,2.0,1
403219E,291219,2.0,1
403219E,330000,2.0,1
403246E,371945,2.0,0
40328D,176121,2.0,0
40328D,194112,2.0,0
40328D,175630,2.0,1
403396C,37326,2.0,0
403505E,53443,2.0,0
403647E,200498,2.0,0
403665D,179740,2.0,0
403772C,82738,2.0,0
403789C,195240,2.0,0
403789C,31002,2.0,0
403789C,341860,2.0,0
403789C,35775,2.0,0
403789C,249804,2.0,0
403789C,355062,2.0,0
403789C,13467,2.0,0
40385B,303952,2.0,0
40387940C,95466,2.0,0
40387940C,151563,2.0,0
403882D,26076,2.0,0
403882D,106042,2.0,0
403882D,259100,2.0,0
40388993D,49902,2.0,0
40388993D,137587,2.0,0
403983A,206911,2.0,0
4039C,354701,2.0,0
40405781E,154673,2.0,0
40405781E,14099,2.0,0
404143E,186028,2.0,0
404239D,330946,2.0,1
40429E,4573,2.0,0
404322C,59469,2.0,0
404322C,59888,2.0,0
404322C,17286,2.0,0
404337C,232387,2.0,0
404337C,302991,2.0,0
404337C,366929,2.0,0
404337C,314564,2.0,0
404344C,8851,2.0,0
40436B,11642,2.0,1
4043E,126538,2.0,0
4043E,25885,2.0,0
404402B,96833,2.0,0
404402B,114272,2.0,0
404402B,74101,2.0,0
404402B,97886,2.0,0
404402B,95413,2.0,0
404402B,80408,2.0,0
404402B,87160,2.0,0
404402B,55574,2.0,0
404402B,76314,2.0,0
404402B,116059,2.0,0
404402B,96876,2.0,0
404402B,90693,2.0,0
404402B,94931,2.0,0
404402B,66734,2.0,0
404402B,90765,2.0,0
404402B,62750,2.0,0
404402B,68965,2.0,0
404402B,11389,2.0,0
404402B,68172,2.0,0
404402B,108842,2.0,0
404402B,12531,2.0,0
404402B,11078,2.0,0
404402B,99402,2.0,0
404402B,212807,2.0,0
404402B,93022,2.0,0
404402B,98167,2.0,0
404402B,56661,2.0,0
404402B,42094,2.0,0
404402B,86967,2.0,0
404405E,222109,2.0,0
404449B,8108,2.0,0
404483B,21950,2.0,0
404483B,69970,2.0,0
404483B,14406,2.0,0
404483B,215956,2.0,0
404505E,93528,2.0,0
40458D,398042,2.0,0
40478A,36961,2.0,0
404922D,27733,2.0,0
40493D,33454,2.0,0
40493D,421092,2.0,1
40505D,54351,2.0,0
405061C,90941,2.0,0
405061C,24476,2.0,0
405061C,420690,2.0,0
405061C,137262,2.0,0
405061C,109347,2.0,1
40510D,314445,2.0,1
405154C,293636,2.0,0
405155A,89750,2.0,0
40517D,50732,2.0,0
405201E,35988,2.0,0
405201E,28942,2.0,0
405221C,102725,2.0,0
405321B,72839,2.0,0
405321B,35813,2.0,0
405553D,106715,2.0,0
405553D,150,2.0,0
405553D,13847,2.0,0
40560C,68383,2.0,0
405673D,63689,2.0,1
405717A,110710,2.0,1
405751A,70935,2.0,0
405822D,517222,2.0,1
40600B,300414,2.0,0
40602231C,291562,2.0,0
40602231C,242473,2.0,0
40602231C,161828,2.0,0
40602231C,236348,2.0,0
40602231C,471241,2.0,0
40602231C,368959,2.0,0
40602231C,296202,2.0,0
40602231C,507924,2.0,0
40602231C,483594,2.0,0
40602231C,356484,2.0,0
40602231C,498066,2.0,0
40602231C,388369,2.0,0
40602231C,263743,2.0,0
40602231C,341648,2.0,0
40602231C,346344,2.0,0
40602231C,367310,2.0,0
40602231C,98364,2.0,0
40602231C,256701,2.0,0
40602231C,337664,2.0,0
40602231C,193307,2.0,0
40602231C,505459,2.0,0
40602231C,409086,2.0,0
40602231C,375053,2.0,0
40602231C,359623,2.0,0
40602231C,404899,2.0,0
40602231C,370881,2.0,0
40602231C,228067,2.0,0
40602231C,168156,2.0,0
40602231C,346763,2.0,0
40602231C,328002,2.0,0
40602231C,344700,2.0,0
40602231C,136322,2.0,0
40602231C,497993,2.0,0
40602231C,328253,2.0,0
40602231C,424105,2.0,0
40602231C,272181,2.0,0
40602231C,295835,2.0,0
40602231C,215375,2.0,0
40602231C,453730,2.0,0
40602231C,211006,2.0,0
40602231C,402217,2.0,0
40602231C,484582,2.0,0
40602231C,448858,2.0,0
40602231C,173896,2.0,0
40602231C,487397,2.0,0
40602231C,195664,2.0,0
40602231C,261650,2.0,0
40602231C,185131,2.0,0
40602231C,282714,2.0,0
40602231C,283681,2.0,0
40602231C,493193,2.0,0
40602231C,22169,2.0,0
40602231C,535831,2.0,0
40602231C,320146,2.0,0
40602231C,478634,2.0,0
40602231C,392760,2.0,0
40602231C,503616,2.0,0
40602231C,392604,2.0,0
40602231C,98999,2.0,0
40602231C,281416,2.0,0
40602231C,275624,2.0,0
40602231C,276840,2.0,0
40602231C,390045,2.0,0
40602231C,27084,2.0,0
40602231C,185722,2.0,0
40602231C,349412,2.0,0
40602231C,483045,2.0,0
40602231C,198121,2.0,0
40602231C,185642,2.0,0
40602231C,397232,2.0,0
40602231C,188268,2.0,0
40602231C,364824,2.0,0
40602231C,246344,2.0,0
40602231C,276426,2.0,0
40602231C,195844,2.0,0
40602231C,539152,2.0,0
40602231C,169233,2.0,0
40602231C,253858,2.0,0
40602231C,334876,2.0,0
40602231C,124895,2.0,0
40602231C,251618,2.0,0
40602231C,331989,2.0,0
40602231C,236743,2.0,0
40602231C,505409,2.0,0
40602231C,372605,2.0,0
40602231C,243419,2.0,0
40602231C,77092,2.0,0
40602231C,372443,2.0,0
40602231C,271591,2.0,0
40602231C,144432,2.0,0
40602231C,427505,2.0,0
40602231C,332484,2.0,0
40602231C,283034,2.0,0
40602231C,185017,2.0,0
40602231C,193519,2.0,0
40602231C,476261,2.0,0
40602231C,485285,2.0,0
40602231C,241155,2.0,0
40602231C,357851,2.0,0
40602231C,494727,2.0,0
40602231C,238559,2.0,0
40602231C,331690,2.0,0
40602231C,336083,2.0,0
40602231C,416121,2.0,0
40602231C,480929,2.0,0
40602231C,108509,2.0,0
40602231C,387827,2.0,0
40602231C,94211,2.0,0
40602231C,333841,2.0,0
40602231C,335965,2.0,0
40602231C,315276,2.0,0
40602231C,347591,2.0,0
40602231C,363300,2.0,0
40602231C,446582,2.0,0
40602231C,195986,2.0,0
40602231C,463759,2.0,0
40602231C,286776,2.0,0
40602231C,260073,2.0,0
40602231C,353177,2.0,0
40602231C,360824,2.0,0
40602231C,373843,2.0,0
40602231C,484574,2.0,0
40602231C,503941,2.0,0
40602231C,409329,2.0,0
40602231C,87481,2.0,0
40602231C,141854,2.0,0
40602231C,28815,2.0,0
40602231C,380250,2.0,0
40602231C,95959,2.0,0
40602231C,424541,2.0,0
40602231C,74213,2.0,0
40602231C,257196,2.0,0
40602231C,328045,2.0,0
40602231C,176693,2.0,0
40602231C,321668,2.0,0
40602231C,441798,2.0,0
40602231C,506268,2.0,0
40602231C,121088,2.0,0
40602231C,415193,2.0,0
40602231C,513974,2.0,0
40602231C,398744,2.0,0
40602231C,224006,2.0,0
40602231C,447543,2.0,0
40602231C,379665,2.0,0
40602231C,536318,2.0,0
40602231C,428354,2.0,0
40602231C,315109,2.0,0
40602231C,20913,2.0,0
40602231C,155037,2.0,0
40602231C,120570,2.0,0
40602231C,399719,2.0,0
40602231C,303285,2.0,0
40602231C,380852,2.0,0
40602231C,503092,2.0,0
40602231C,481917,2.0,0
40602231C,408723,2.0,0
40602231C,508581,2.0,0
40602231C,324438,2.0,0
40602231C,99651,2.0,0
40602231C,375293,2.0,0
40602231C,248350,2.0,0
40602231C,156341,2.0,0
40602231C,175976,2.0,0
40602231C,219326,2.0,0
40602231C,444761,2.0,0
40602231C,69723,2.0,0
40602231C,239605,2.0,0
40602231C,471748,2.0,0
40602231C,363198,2.0,0
40602231C,486862,2.0,0
40602231C,288453,2.0,0
40602231C,56594,2.0,0
40602231C,209422,2.0,0
406107A,82925,2.0,0
406107A,60759,2.0,0
406107A,247054,2.0,0
406170E,16793,2.0,0
40620C,15072,2.0,0
40624730D,117892,2.0,0
40624730D,325674,2.0,0
40624730D,387261,2.0,0
40624730D,60085,2.0,0
40624730D,79563,2.0,0
40624730D,85350,2.0,0
406248A,17660,2.0,0
40625C,69639,2.0,0
40625C,109673,2.0,0
406333D,54125,2.0,0
406414E,145763,2.0,1
406513A,56154,2.0,0
406513A,30918,2.0,0
40670376E,265714,2.0,0
406739D,364493,2.0,0
406754B,74724,2.0,0
407030E,117514,2.0,1
407042E,25545,2.0,0
407194C,76616,2.0,0
407194C,225990,2.0,0
407239A,212129,2.0,0
407283C,63875,2.0,0
407301D,125755,2.0,0
407301D,63689,2.0,0
407301D,55768,2.0,0
407320C,55389,2.0,0
407360B,55768,2.0,0
407360B,99709,2.0,0
407360B,33671,2.0,0
407360B,28648,2.0,0
407360B,51517,2.0,0
407360B,62698,2.0,0
407524E,113321,2.0,0
407524E,385884,2.0,0
40773E,99992,2.0,0
40776E,38475,2.0,0
407794C,64175,2.0,0
407984A,170170,2.0,0
408009C,137971,2.0,0
40804B,8673,2.0,0
40815945A,64631,2.0,0
408195D,203134,2.0,0
408243B,74851,2.0,0
408272C,499315,2.0,0
408277A,4861,2.0,0
408383A,43908,2.0,0
40865A,289997,2.0,0
40871A,445250,2.0,0
40871A,99061,2.0,0
40871A,34420,2.0,0
40871A,365518,2.0,0
40871A,24672,2.0,0
40871A,31901,2.0,0
40871A,34249,2.0,0
40871A,132330,2.0,0
40871A,23364,2.0,0
40871A,5287,2.0,0
40871A,10127,2.0,0
40871A,55295,2.0,1
40871A,9240,2.0,1
40871A,44012,2.0,1
408728B,62856,2.0,0
408732E,102073,2.0,0
408732E,13479,2.0,0
408732E,99603,2.0,0
408732E,60235,2.0,0
408732E,107755,2.0,0
408732E,7904,2.0,0
408732E,102744,2.0,0
408732E,188267,2.0,0
408732E,112683,2.0,0
408732E,15514,2.0,1
408784B,95222,2.0,1
408801A,51997,2.0,0
408801A,11467,2.0,0
408968A,111885,2.0,0
40899B,99830,2.0,0
409023C,218646,2.0,0
409025D,152470,2.0,1
409084D,287536,2.0,1
409107D,125733,2.0,0
409184A,84474,2.0,0
409184A,234637,2.0,0
409184A,195524,2.0,0
4091A,175843,2.0,1
409326E,76616,2.0,0
409326E,100396,2.0,0
409329D,239469,2.0,0
409463A,264604,2.0,0
409463A,424640,2.0,0
409463A,428289,2.0,0
409463A,220560,2.0,0
409463A,319132,2.0,0
409463A,290702,2.0,0
409463A,332627,2.0,0
409463A,459318,2.0,0
409463A,168677,2.0,0
409463A,397572,2.0,0
409463A,321163,2.0,0
409463A,305601,2.0,0
409463A,262771,2.0,0
409463A,399253,2.0,0
409463A,373238,2.0,0
409463A,243805,2.0,0
409463A,225054,2.0,0
409463A,359975,2.0,0
409463A,290919,2.0,0
409463A,465709,2.0,0
409463A,435118,2.0,0
409463A,192329,2.0,0
409463A,110510,2.0,0
409463A,380648,2.0,0
409463A,410056,2.0,0
409463A,376507,2.0,0
409463A,247153,2.0,0
409463A,377836,2.0,0
409463A,234104,2.0,0
409463A,279798,2.0,0
409463A,316640,2.0,0
409463A,439104,2.0,0
409463A,312286,2.0,0
409463A,455630,2.0,0
409463A,230926,2.0,0
409463A,456752,2.0,0
409463A,113639,2.0,0
409463A,134692,2.0,0
409463A,263694,2.0,0
409463A,296369,2.0,0
409463A,420383,2.0,0
409463A,174932,2.0,0
409463A,405668,2.0,0
409463A,466502,2.0,0
409463A,199161,2.0,0
409463A,271626,2.0,0
409463A,229308,2.0,0
409463A,294824,2.0,0
409463A,445918,2.0,0
409463A,374037,2.0,0
409463A,230774,2.0,0
409463A,69285,2.0,0
409463A,156929,2.0,0
409463A,436476,2.0,0
409463A,387866,2.0,0
409463A,73792,2.0,0
409463A,136060,2.0,0
409463A,251671,2.0,0
409463A,177183,2.0,0
409463A,280196,2.0,0
409463A,254752,2.0,0
409463A,455814,2.0,0
409463A,242718,2.0,0
409463A,170018,2.0,0
409463A,363831,2.0,0
409463A,348267,2.0,0
409463A,373485,2.0,0
409463A,176060,2.0,0
409463A,283103,2.0,0
409463A,173799,2.0,0
409463A,181273,2.0,0
409463A,290319,2.0,0
409463A,370228,2.0,0
409463A,249323,2.0,0
409463A,142147,2.0,1
409463A,396624,2.0,1
409463A,232904,2.0,1
409463A,198840,2.0,1
409463A,485234,2.0,1
409463A,213883,2.0,1
409463A,84234,2.0,1
409463A,139208,2.0,1
409463A,470271,2.0,1
409463A,264631,2.0,1
409463A,381089,2.0,1
409463A,230338,2.0,1
409463A,231008,2.0,1
409463A,345167,2.0,1
409463A,332629,2.0,1
409560A,481,2.0,0
409560A,258767,2.0,0
409584C,432080,2.0,0
40959B,367036,2.0,0
409797E,256764,2.0,1
409855A,79944,2.0,0
409859A,22149,2.0,0
410153E,147497,2.0,0
410172D,80156,2.0,0
410449B,288205,2.0,0
410478B,33919,2.0,0
41047C,13555,2.0,0
41047C,105260,2.0,0
41047C,35646,2.0,0
41047C,316323,2.0,0
41047C,17767,2.0,0
41047C,60382,2.0,0
41047C,156238,2.0,0
41047C,34499,2.0,0
41047C,221217,2.0,0
41047C,5207,2.0,0
41047C,69630,2.0,0
41047C,29628,2.0,0
41047C,106615,2.0,0
41047C,39331,2.0,0
41047C,331080,2.0,0
41047C,55859,2.0,0
41047C,139499,2.0,0
41047C,297856,2.0,0
41047C,14911,2.0,0
41047C,78953,2.0,0
41047C,22181,2.0,0
41047C,106627,2.0,0
41047C,20917,2.0,0
41047C,121897,2.0,0
41047C,258987,2.0,0
41047C,78194,2.0,0
41047C,81156,2.0,0
41047C,270382,2.0,0
41047C,14273,2.0,0
41047C,178262,2.0,0
41047C,2862,2.0,0
41047C,40452,2.0,0
41047C,163030,2.0,0
41047C,209749,2.0,0
41047C,10422,2.0,0
41047C,75109,2.0,0
41047C,108651,2.0,0
41047C,404495,2.0,0
41047C,141251,2.0,0
41047C,113229,2.0,0
41047C,77183,2.0,0
41047C,307737,2.0,0
410519D,205890,2.0,0
4105B,74483,2.0,0
410631C,413255,2.0,0
410634B,28183,2.0,0
41071B,417554,2.0,0
410758E,22280,2.0,0
410878E,382085,2.0,0
410910A,71732,2.0,0
410918C,324705,2.0,0
410938A,370103,2.0,0
410938A,186029,2.0,0
410938A,425031,2.0,0
410938A,455190,2.0,0
41095A,451260,2.0,0
411091B,17943,2.0,0
411123E,28148,2.0,0
411123E,113299,2.0,1
411138B,47515,2.0,0
411182E,534954,2.0,0
41122C,139450,2.0,0
411474B,352586,2.0,0
411480B,378981,2.0,1
41156624C,9494,2.0,0
41156624C,59336,2.0,0
41156624C,15027,2.0,0
41156624C,29679,2.0,0
41156624C,97808,2.0,0
411676A,134470,2.0,0
411710E,21805,2.0,0
411792A,18410,2.0,0
41186954D,4667,2.0,0
412066C,198852,2.0,0
412067D,229267,2.0,0
412067D,7751,2.0,0
412115E,32133,2.0,0
41226B,375974,2.0,0
41235295B,27733,2.0,0
412392C,192410,2.0,0
412452B,487073,2.0,0
412471B,189447,2.0,0
412493B,464936,2.0,0
412559B,184770,2.0,1
41259C,57919,2.0,0
412850A,417201,2.0,0
41295804E,107997,2.0,0
412994C,67812,2.0,0
41323770B,60981,2.0,0
41347E,19433,2.0,0
413486D,357631,2.0,0
413789C,98035,2.0,1
41378C,86068,2.0,0
413839C,75894,2.0,0
413839C,73763,2.0,0
413839C,72455,2.0,0
413839C,67778,2.0,0
413839C,211279,2.0,0
413839C,63131,2.0,0
413839C,132546,2.0,0
413839C,41875,2.0,0
413839C,36998,2.0,0
413839C,190670,2.0,0
413839C,26407,2.0,0
413839C,118477,2.0,0
413839C,102468,2.0,0
413839C,7194,2.0,0
413839C,67470,2.0,0
413839C,18541,2.0,0
413839C,65332,2.0,0
413839C,736,2.0,0
413839C,202891,2.0,0
413839C,45,2.0,0
413839C,4016,2.0,0
413839C,26727,2.0,0
413839C,171225,2.0,0
413839C,42850,2.0,0
413839C,46719,2.0,0
413839C,141648,2.0,0
413839C,32031,2.0,0
413839C,60520,2.0,0
413839C,35813,2.0,0
413839C,197387,2.0,0
413839C,95117,2.0,0
413839C,53180,2.0,0
413863B,190840,2.0,0
413874A,84103,2.0,0
41405E,177031,2.0,0
41409E,385529,2.0,0
414133B,71298,2.0,0
414166B,12841,2.0,0
414166B,21812,2.0,0
414166B,52366,2.0,0
414166B,56652,2.0,0
414166B,30366,2.0,0
414166B,85629,2.0,0
414166B,90750,2.0,0
414166B,37413,2.0,0
414166B,106465,2.0,0
414166B,58256,2.0,1
414166B,12316,2.0,1
414376D,41755,2.0,1
414534C,29452,2.0,0
41459E,35393,2.0,0
414603C,2886,2.0,0
414792A,258432,2.0,0
414792A,49797,2.0,0
41485D,39345,2.0,0
41485D,189150,2.0,0
41485D,222187,2.0,0
41485D,30563,2.0,0
41485D,209647,2.0,0
41485D,474394,2.0,0
41485D,50600,2.0,0
41485D,59965,2.0,0
41485D,44126,2.0,0
41485D,13373,2.0,0
41485D,26370,2.0,0
41485D,102843,2.0,0
41485D,21243,2.0,0
41485D,51537,2.0,0
41485D,405298,2.0,0
41485D,83265,2.0,0
41485D,47605,2.0,0
41485D,4218,2.0,0
41485D,119373,2.0,0
41485D,406737,2.0,0
41485D,187415,2.0,0
41485D,20591,2.0,0
41485D,31078,2.0,0
41485D,34499,2.0,0
41485D,155754,2.0,0
41485D,22943,2.0,0
41485D,34233,2.0,0
41485D,8650,2.0,0
41485D,28408,2.0,0
41485D,80413,2.0,1
41485D,316956,2.0,1
41485D,194297,2.0,1
414879D,55796,2.0,0
414879D,282686,2.0,1
41487B,316934,2.0,0
41493B,234249,2.0,0
414976B,193307,2.0,0
414999C,91550,2.0,0
41500D,438646,2.0,0
415081D,157732,2.0,0
415081D,230255,2.0,0
415084C,443758,2.0,0
415130B,23218,2.0,0
415270C,58300,2.0,1
415270C,17671,2.0,1
41534A,424117,2.0,0
415428C,132816,2.0,0
415452D,120429,2.0,0
415490B,17300,2.0,0
415518B,367660,2.0,1
41552C,450129,2.0,0
41555471D,119501,2.0,0
41555471D,41755,2.0,0
41555471D,9757,2.0,0
415618A,58823,2.0,0
415618A,250977,2.0,0
415618A,206608,2.0,0
415618A,26420,2.0,0
415618A,188993,2.0,1
415756C,221823,2.0,0
415757D,170042,2.0,1
415933D,69173,2.0,0
416055C,267757,2.0,0
41605D,300836,2.0,1
41608294B,113817,2.0,0
416164B,67204,2.0,0
41617191A,112697,2.0,0
41620223D,382174,2.0,0
41620723B,66498,2.0,0
41620723B,77417,2.0,0
41630E,207051,2.0,0
41646491B,4957,2.0,0
416585E,353302,2.0,0
416605A,219053,2.0,0
416605A,207398,2.0,0
416605A,51551,2.0,0
416605A,115589,2.0,0
416605A,69947,2.0,0
41670D,97496,2.0,0
41683707D,66315,2.0,0
416838B,35620,2.0,0
416864A,135198,2.0,0
41715587C,8935,2.0,0
41715587C,50847,2.0,0
41715587C,13661,2.0,0
41727760B,91415,2.0,0
417293B,339905,2.0,0
417313D,81029,2.0,0
417313D,168747,2.0,0
417313D,167930,2.0,0
417313D,49990,2.0,0
417313D,135389,2.0,0
417313D,81311,2.0,0
417313D,76926,2.0,0
417313D,216786,2.0,0
417313D,118010,2.0,0
417313D,132644,2.0,0
417313D,282187,2.0,0
417313D,157874,2.0,0
417313D,323906,2.0,0
417313D,163994,2.0,0
417313D,17210,2.0,0
417313D,78882,2.0,0
417313D,3687,2.0,0
417313D,213956,2.0,0
417313D,187132,2.0,0
417313D,120682,2.0,0
417313D,203560,2.0,0
417313D,47090,2.0,0
417313D,174274,2.0,1
417313D,172817,2.0,1
417313D,136260,2.0,1
417313D,286340,2.0,1
417333E,185768,2.0,0
417397C,82305,2.0,0
417414D,218768,2.0,0
41743031E,8393,2.0,1
41744E,38298,2.0,0
417541A,62698,2.0,0
417546B,27226,2.0,0
41756253A,280086,2.0,0
41766134C,408043,2.0,1
41769C,84441,2.0,0
41769C,273452,2.0,0
41769C,371348,2.0,0
41769C,135452,2.0,1
41770931A,291504,2.0,1
41777C,522705,2.0,1
41780185E,82102,2.0,0
417896E,342573,2.0,0
417945B,264670,2.0,0
41798A,20289,2.0,0
418114C,97671,2.0,0
418114C,106815,2.0,0
418114C,88847,2.0,0
41818873C,221973,2.0,0
41820527A,51288,2.0,0
418222A,501408,2.0,0
41830009D,16892,2.0,1
418550B,26339,2.0,1
418567A,52401,2.0,0
41860417D,129926,2.0,1
418655A,234904,2.0,1
418679E,76930,2.0,0
418679E,235776,2.0,0
41871562A,32204,2.0,0
41871562A,51717,2.0,0
41871562A,154101,2.0,1
418773C,26820,2.0,0
418773C,51330,2.0,0
418773C,42310,2.0,0
418773C,108320,2.0,0
418773C,101990,2.0,0
418773C,27208,2.0,0
418773C,157876,2.0,0
418773C,60956,2.0,1
41877D,240981,2.0,0
418803D,94868,2.0,1
418839C,65768,2.0,0
418862C,102073,2.0,0
418885D,90293,2.0,0
418947B,437016,2.0,0
418947B,60350,2.0,0
419056C,158292,2.0,0
419056C,91233,2.0,0
419056C,6735,2.0,0
419056C,16720,2.0,0
419056C,282217,2.0,1
419081A,65965,2.0,0
419081A,18955,2.0,1
419108C,92095,2.0,0
419168D,140047,2.0,0
41917874A,177,2.0,0
419179E,155186,2.0,1
41920A,71373,2.0,0
419291B,128356,2.0,0
419291B,40009,2.0,0
419296B,4415,2.0,0
41936368D,115849,2.0,0
41936A,126714,2.0,0
41936A,150898,2.0,0
419400D,80852,2.0,0
419664C,27208,2.0,0
419664C,32566,2.0,0
419664C,31546,2.0,0
419664C,15104,2.0,0
419664C,12079,2.0,0
419664C,3397,2.0,0
419664C,34872,2.0,0
41977793C,144827,2.0,0
41984093A,98035,2.0,0
419844B,129945,2.0,0
41987D,90674,2.0,0
419893E,101954,2.0,0
419901C,52419,2.0,1
